root_id,persistent_cluster,side,ito_lee_hemilineage,hartenstein_hemilineage,hemilineage_group,supervoxel_id,nps
720575940627988367,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,79378967693561896,IB_IPS_SPS
720575940624645413,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80927148852339689,IB_IPS_SPS
720575940639161472,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81068023779610520,IB_IPS_SPS
720575940616528543,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80786686241840193,IB_IPS_SPS
720575940627073359,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645742594975177,IB_IPS_SPS
720575940619446181,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81067886340666096,IB_IPS_SPS
720575940648980857,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80786411363982088,IB_IPS_SPS
720575940622971085,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645948753341601,IB_IPS_SPS
720575940624159783,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997792474365848,IB_IPS_SPS
720575940622475533,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645811314398880,IB_IPS_SPS
720575940628706577,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81068092499131837,IB_IPS_SPS
720575940624458227,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645948753402255,IB_IPS_SPS
720575940621287201,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80927355010740472,IB_IPS_SPS
720575940625465700,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997655035484922,IB_IPS_SPS
720575940613944466,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997723754952830,IB_IPS_SPS
720575940637136606,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80716248778183847,IB_IPS_SPS
720575940621716835,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997586316015165,IB_IPS_SPS
720575940625488186,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80575442570276684,IB_IPS_SPS
720575940626548753,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645880033743812,IB_IPS_SPS
720575940621324927,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80786617522396203,IB_IPS_SPS
720575940624619036,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645811314353511,IB_IPS_SPS
720575940624322125,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645811314505875,IB_IPS_SPS
720575940631313721,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856780108126038,IB_IPS_SPS
720575940608211467,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80364336337477866,IB_IPS_SPS
720575940629462022,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997448877084974,IB_IPS_SPS
720575940617532830,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80505073826012590,IB_IPS_SPS
720575940628204879,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80786480083448173,IB_IPS_SPS
720575940622390092,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81138529962735063,IB_IPS_SPS
720575940637485146,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80716180058657904,IB_IPS_SPS
720575940610495074,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645811314293150,IB_IPS_SPS
720575940624136592,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856780107983986,IB_IPS_SPS
720575940645158600,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81138117645956569,IB_IPS_SPS
720575940623681208,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81208898706894038,IB_IPS_SPS
720575940624680906,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80716317497659986,IB_IPS_SPS
720575940631974739,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856780107998206,IB_IPS_SPS
720575940610822314,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80927148852252081,IB_IPS_SPS
720575940622556085,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856917547026492,IB_IPS_SPS
720575940605262722,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80786548802704194,IB_IPS_SPS
720575940638125365,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856917546966152,IB_IPS_SPS
720575940628330434,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997723754859632,IB_IPS_SPS
720575940639161661,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80716111272220988,IB_IPS_SPS
720575940621733569,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645948753450669,IB_IPS_SPS
720575940618385744,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80927286291306856,IB_IPS_SPS
720575940634842766,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645742594895253,IB_IPS_SPS
720575940631878860,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81138392523778686,IB_IPS_SPS
720575940628861660,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80645948753361745,IB_IPS_SPS
720575940638304582,right_2,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997380157631393,IB_IPS_SPS
720575940628384826,right_14,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997517596571491,IB_IPS_SPS
720575940632017121,right_14,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81068092499106664,IB_IPS_SPS
720575940630005802,right_14,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997586315895190,IB_IPS_SPS
720575940635146863,right_15,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997586316007168,IB_IPS_SPS
720575940631972367,right_15,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997723754971996,IB_IPS_SPS
720575940612843762,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81067955060188901,IB_IPS_SPS
720575940639134835,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80575511289623163,IB_IPS_SPS
720575940628747537,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80997723754871918,IB_IPS_SPS
720575940632738259,right_9,right,DM6_posterior,CM3_posterior,DM6_posterior__2,80223667502042197,IB_ICL_SPS
720575940614656991,right_9,right,DM6_posterior,CM3_posterior,DM6_posterior__2,80293761368283730,IB_ICL_SPS
720575940621128283,right_9,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80153161318785005,IB_LO_SPS
720575940629471196,left_11,left,DM6_posterior,CM3_posterior,DM6_posterior__11,79027261478902037,AVLP_ICL_PLP
720575940627236264,left_11,left,DM6_posterior,CM3_posterior,DM6_posterior__11,80504317777358577,AVLP_ICL_PLP
720575940637143359,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__11,80715973899934669,AVLP_ICL_PLP
720575940604955057,left_8,left,DM6_posterior,CM3_posterior,DM6_posterior__2,78605117733582266,IB_ICL_SPS
720575940615840980,left_8,left,DM6_posterior,CM3_posterior,DM6_posterior__2,78745855221917957,IB_ICL_SPS
720575940629383242,left_8,left,DM6_posterior,CM3_posterior,DM6_posterior__2,80504317777363126,IB_ICL_SPS
720575940621383629,right_3,right,DM6_posterior,CM3_posterior,DM6_posterior__2,80153092599317214,IB_ICL_SPS
720575940631971871,right_3,right,DM6_posterior,CM3_posterior,DM6_posterior__2,80012698708085011,IB_ICL_SPS
720575940627462043,left_4,left,DM6_posterior,CM3_posterior,DM6_posterior__3,80504317777358476,ICL_SCL_SLP
720575940622724634,left_4,left,DM6_posterior,CM3_posterior,DM6_posterior__3,78815949087740300,ICL_SCL_SLP
720575940620589296,left_4,left,DM6_posterior,CM3_posterior,DM6_posterior__3,80504317777353137,ICL_SCL_SLP
720575940621604777,left_4,left,DM6_posterior,CM3_posterior,DM6_posterior__3,80504317777356601,ICL_SCL_SLP
720575940621859873,left_4,left,DM6_posterior,CM3_posterior,DM6_posterior__3,80504317777360223,ICL_SCL_SLP
720575940615394572,right_4,right,DM6_posterior,CM3_posterior,DM6_posterior__3,79096874174676475,ICL_SCL_SLP
720575940620357057,right_4,right,DM6_posterior,CM3_posterior,DM6_posterior__3,79096874174677525,ICL_SCL_SLP
720575940636640504,right_4,right,DM6_posterior,CM3_posterior,DM6_posterior__3,79096874174677633,ICL_SCL_SLP
720575940628254193,right_4,right,DM6_posterior,CM3_posterior,DM6_posterior__3,80575236411790007,ICL_SCL_SLP
720575940633204575,right_4,right,DM6_posterior,CM3_posterior,DM6_posterior__3,79096874174673717,ICL_SCL_SLP
720575940622390789,left_13,left,DM6_posterior,CM3_posterior,DM6_posterior__4,79168067686739034,IB_LOP_SPS
720575940620365556,left_13,left,DM6_posterior,CM3_posterior,DM6_posterior__4,79097630223185723,IB_LOP_SPS
720575940614276550,left_13,left,DM6_posterior,CM3_posterior,DM6_posterior__4,80504317777349555,IB_LOP_SPS
720575940632772712,left_13,left,DM6_posterior,CM3_posterior,DM6_posterior__4,79027192759654044,IB_LOP_SPS
720575940620738645,right_5,right,DM6_posterior,CM3_posterior,DM6_posterior__4,80223598782610469,IB_LOP_SPS
720575940626678035,right_5,right,DM6_posterior,CM3_posterior,DM6_posterior__4,80716180058588714,IB_LOP_SPS
720575940607673730,right_5,right,DM6_posterior,CM3_posterior,DM6_posterior__4,80786480083359154,IB_LOP_SPS
720575940626757690,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__4,80364336337499879,IB_LOP_SPS
720575940634166423,left_5,left,DM6_posterior,CM3_posterior,DM6_posterior__5,79308324071457911,IB_ICL_SCL
720575940623090943,left_5,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78886523990565783,IB_ICL_SCL
720575940632358175,left_5,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78816292685437326,IB_ICL_SCL
720575940611213810,left_7,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78675555197111654,IB_ICL_SCL
720575940623620349,left_7,left,DM6_posterior,CM3_posterior,DM6_posterior__5,81208073938652234,IB_ICL_SCL
720575940627648105,no_cluster,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78886661429637861,IB_ICL_SCL
720575940629796603,right_7,right,DM6_posterior,CM3_posterior,DM6_posterior__5,79096874174676496,IB_ICL_SCL
720575940610550882,right_7,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80786480083220193,IB_ICL_SCL
720575940622559843,right_7,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80575236411810238,IB_ICL_SCL
720575940639245264,right_7,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80927217571538920,IB_ICL_SCL
720575940611904730,right_11,right,DM6_posterior,CM3_posterior,DM6_posterior__5,79167242918842699,IB_ICL_SCL
720575940617018086,right_11,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80716042619624802,IB_ICL_SCL
720575940633394844,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80575236411756137,IB_ICL_SCL
720575940630409297,right_8,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80786548802932043,IB_IPS_SPS
720575940616594747,right_8,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80927355010762495,IB_IPS_SPS
720575940629444087,right_8,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80927286291256747,IB_IPS_SPS
720575940618978520,right_13,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856780108136412,IB_IPS_SPS
720575940634601954,right_13,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80716386217070375,IB_IPS_SPS
720575940622078121,left_6,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78816086526921098,IB_ICL_SCL
720575940649243513,left_6,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78886592710110458,IB_ICL_SCL
720575940611916530,left_6,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78816086527045778,IB_ICL_SCL
720575940623439850,left_6,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78816017807496112,IB_ICL_SCL
720575940625487546,left_6,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78816155246606088,IB_ICL_SCL
720575940606087625,left_6,left,DM6_posterior,CM3_posterior,DM6_posterior__5,78956961454284455,IB_ICL_SCL
720575940611855224,right_16,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80786411363875514,IB_ICL_SCL
720575940618050077,right_16,right,DM6_posterior,CM3_posterior,DM6_posterior__5,81348467628729639,IB_ICL_SCL
720575940620629942,right_16,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80715973900272015,IB_ICL_SCL
720575940607756636,right_16,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80504936386944865,IB_ICL_SCL
720575940605974188,right_16,right,DM6_posterior,CM3_posterior,DM6_posterior__5,80856848827386582,IB_ICL_SCL
720575940614364091,right_16,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81068092498916962,IB_IPS_SPS
720575940640157136,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__1,80856917547090840,IB_IPS_SPS
720575940618915823,no_cluster,right,DM6_posterior,CM3_posterior,DM6_posterior__1,81068092499007117,IB_IPS_SPS
720575940631692881,left_9,left,DM6_posterior,CM3_posterior,DM6_posterior__8,78675555197266605,IB_LO_SPS
720575940633070732,left_9,left,DM6_posterior,CM3_posterior,DM6_posterior__8,79027536356895504,IB_LO_SPS
720575940626690853,left_10,left,DM6_posterior,CM3_posterior,DM6_posterior__8,79027261479086647,IB_LO_SPS
720575940633776665,left_10,left,DM6_posterior,CM3_posterior,DM6_posterior__8,79027330198618190,IB_LO_SPS
720575940613830559,left_10,left,DM6_posterior,CM3_posterior,DM6_posterior__8,78605186453204839,IB_LO_SPS
720575940621796973,left_10,left,DM6_posterior,CM3_posterior,DM6_posterior__8,78745855222063043,IB_LO_SPS
720575940623532056,left_10,left,DM6_posterior,CM3_posterior,DM6_posterior__8,78816155246554138,IB_LO_SPS
720575940643157796,left_12,left,DM6_posterior,CM3_posterior,DM6_posterior__8,78956961454476691,IB_LO_SPS
720575940636622302,left_12,left,DM6_posterior,CM3_posterior,DM6_posterior__8,79238642589215361,IB_LO_SPS
720575940632070308,left_12,left,DM6_posterior,CM3_posterior,DM6_posterior__8,79097973820428378,IB_LO_SPS
720575940635969460,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80645673875543402,IB_LO_SPS
720575940627978782,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80504936387040424,IB_LO_SPS
720575940617533067,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80505005106498831,IB_LO_SPS
720575940642203611,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80434636362254863,IB_LO_SPS
720575940627281082,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80716042619695360,IB_LO_SPS
720575940625376805,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80575305131321322,IB_LO_SPS
720575940628253010,right_10,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80012698708130247,IB_LO_SPS
720575940610499570,right_12,right,DM6_posterior,CM3_posterior,DM6_posterior__8,79096874174670567,IB_LO_SPS
720575940638414909,right_12,right,DM6_posterior,CM3_posterior,DM6_posterior__8,80716111339228569,IB_LO_SPS
720575940637786950,right_12,right,DM6_posterior,CM3_posterior,DM6_posterior__8,81067817621131728,IB_LO_SPS
720575940614185996,left_3,left,DM6_posterior,CM3_posterior,DM6_posterior__1,78745786502435949,IB_IPS_SPS
720575940643465838,left_3,left,DM6_posterior,CM3_posterior,DM6_posterior__1,78745923941511575,IB_IPS_SPS
720575940614253279,left_3,left,DM6_posterior,CM3_posterior,DM6_posterior__1,78957167612728034,IB_IPS_SPS
720575940610113905,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592349274,IPS_SPS_WED
720575940614165866,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311873842,IPS_SPS_WED
720575940633087628,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592338987,IPS_SPS_WED
720575940606870961,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311872909,IPS_SPS_WED
720575940623973578,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592353052,IPS_SPS_WED
720575940612638866,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311875090,IPS_SPS_WED
720575940626190504,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311872940,IPS_SPS_WED
720575940629238543,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311869408,IPS_SPS_WED
720575940612041701,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592366903,IPS_SPS_WED
720575940623974602,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311874113,IPS_SPS_WED
720575940627783769,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311874129,IPS_SPS_WED
720575940607983627,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78324192444960738,IPS_SPS_WED
720575940621793160,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78253892353588427,IPS_SPS_WED
720575940626028472,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78183592328695057,IPS_SPS_WED
720575940624484866,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592350464,IPS_SPS_WED
720575940650284022,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311870590,IPS_SPS_WED
720575940620227589,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592352995,IPS_SPS_WED
720575940623974858,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311869384,IPS_SPS_WED
720575940613120618,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394286311886256,IPS_SPS_WED
720575940622044381,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78253892353814342,IPS_SPS_WED
720575940603918769,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592350467,IPS_SPS_WED
720575940618239035,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592361829,IPS_SPS_WED
720575940636111935,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78394217592349321,IPS_SPS_WED
720575940614424370,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78253686127811892,IPS_SPS_WED
720575940628992207,left_0,left,DM6_ventral,CM3_ventral,DM6_ventral__0,78464586336565868,IPS_SPS_WED
720575940618356161,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309549305,IPS_SPS_WED
720575940622050328,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309532449,IPS_SPS_WED
720575940635037176,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068298590052972,IPS_SPS_WED
720575940616784214,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068298590051624,IPS_SPS_WED
720575940628813049,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309536029,IPS_SPS_WED
720575940627149002,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309534927,IPS_SPS_WED
720575940628967153,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068298590050591,IPS_SPS_WED
720575940617520785,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068298590044797,IPS_SPS_WED
720575940610724466,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,77972623468364834,IPS_SPS_WED
720575940638064256,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309524445,IPS_SPS_WED
720575940607619273,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309533702,IPS_SPS_WED
720575940625938831,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068229870558552,IPS_SPS_WED
720575940623780075,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,78042854840600517,IPS_SPS_WED
720575940629777475,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,77550617228340063,IPS_SPS_WED
720575940618231205,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309528457,IPS_SPS_WED
720575940617979472,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309533828,IPS_SPS_WED
720575940616479389,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,80716248777997554,IPS_SPS_WED
720575940616076829,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309535039,IPS_SPS_WED
720575940621809276,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81139010797956017,IPS_SPS_WED
720575940622043357,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068298590051737,IPS_SPS_WED
720575940610981489,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309540898,IPS_SPS_WED
720575940630949805,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309535072,IPS_SPS_WED
720575940626730270,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309538666,IPS_SPS_WED
720575940629824825,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,81068367309543251,IPS_SPS_WED
720575940631872537,right_0,right,DM6_ventral,CM3_ventral,DM6_ventral__0,78042923559951718,IPS_SPS_WED
720575940628954362,no_cluster,right,DM6_ventral,CM3_ventral,DM6_ventral__0,77972554815636725,IPS_SPS_WED
